"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","EE","Estonia",114.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","EL","Greece",49.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","ES","Spain",119.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","EU27_21","EU (without UK)",6461.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","EU27_UK_21","EU (with UK until 2019)",8207.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","EUEEA30_21","EU/EEA (without UK)",6611.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","EUEEAUK_21","EU/EEA (with UK until 2019)",8357.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","FI","Finland",112.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","FR","France",827.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","HU","Hungary",62.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","IE","Ireland",43.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","IS","Iceland",2.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","LT","Lithuania",150.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","LU","Luxembourg",10.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","LV","Latvia",73.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","MT","Malta",0.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","NL","Netherlands",359.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","NO","Norway",148.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","PL","Poland",53.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","PT","Portugal",12.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","RO","Romania",733.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","SE","Sweden",470.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","SI","Slovenia",39.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","SK","Slovakia",525.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2007","UK","United Kingdom",1746.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","AT","Austria",120.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","BE","Belgium",418.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","BG","Bulgaria",1094.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","CY","Cyprus",1.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","CZ","Czechia",224.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","DE","Germany",575.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","DK","Denmark",90.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","EE","Estonia",69.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","EL","Greece",19.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","ES","Spain",133.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","EU27_21","EU (without UK)",5851.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","EU27_UK_21","EU (with UK until 2019)",7446.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","EUEEA30_21","EU/EEA (without UK)",5988.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","EUEEAUK_21","EU/EEA (with UK until 2019)",7583.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","FI","Finland",124.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","FR","France",848.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","HU","Hungary",43.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","IE","Ireland",63.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","IS","Iceland",3.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","LT","Lithuania",81.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","LU","Luxembourg",18.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","LV","Latvia",91.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","MT","Malta",3.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","NL","Netherlands",342.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","NO","Norway",134.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","PL","Poland",31.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","PT","Portugal",7.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","RO","Romania",371.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","SE","Sweden",596.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","SI","Slovenia",44.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","SK","Slovakia",446.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2008","UK","United Kingdom",1595.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","AT","Austria",80.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","BE","Belgium",348.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","BG","Bulgaria",751.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","CY","Cyprus",2.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","CZ","Czechia",169.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","DE","Germany",617.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","DK","Denmark",106.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","EE","Estonia",52.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","EL","Greece",37.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","ES","Spain",216.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","EU27_21","EU (without UK)",5463.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","EU27_UK_21","EU (with UK until 2019)",7031.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","EUEEA30_21","EU/EEA (without UK)",5618.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","EUEEAUK_21","EU/EEA (with UK until 2019)",7186.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","FI","Finland",118.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","FR","France",1042.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","HU","Hungary",42.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","IE","Ireland",71.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","IS","Iceland",2.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","LT","Lithuania",37.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","LU","Luxembourg",15.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","LV","Latvia",36.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","MT","Malta",1.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","NL","Netherlands",404.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","NO","Norway",153.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","PL","Poland",21.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","PT","Portugal",3.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","RO","Romania",414.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","SE","Sweden",469.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","SI","Slovenia",42.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","SK","Slovakia",370.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2009","UK","United Kingdom",1568.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","AT","Austria",98.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","BE","Belgium",342.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","BG","Bulgaria",596.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","CY","Cyprus",0.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","CZ","Czechia",386.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","DE","Germany",697.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","DK","Denmark",91.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","EE","Estonia",46.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","EL","Greece",33.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","ES","Spain",76.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","EU27_21","EU (without UK)",5223.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","EU27_UK_21","EU (with UK until 2019)",7104.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","EUEEA30_21","EU/EEA (without UK)",5357.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","EUEEAUK_21","EU/EEA (with UK until 2019)",7238.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","FI","Finland",162.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","FR","France",774.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","HU","Hungary",63.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","IE","Ireland",60.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","IS","Iceland",2.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","LT","Lithuania",42.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","LU","Luxembourg",14.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","LV","Latvia",11.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","MT","Malta",2.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","NL","Netherlands",449.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","NO","Norway",132.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","PL","Poland",24.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","PT","Portugal",6.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","RO","Romania",293.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","SE","Sweden",557.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","SI","Slovenia",31.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","SK","Slovakia",370.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2010","UK","United Kingdom",1881.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","AT","Austria",36.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","BE","Belgium",317.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","BG","Bulgaria",798.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","CY","Cyprus",2.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","CZ","Czechia",157.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","DE","Germany",665.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","DK","Denmark",91.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","EE","Estonia",22.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","EL","Greece",47.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","ES","Spain",81.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","EU27_21","EU (without UK)",4936.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","EU27_UK_21","EU (with UK until 2019)",7006.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","EUEEA30_21","EU/EEA (without UK)",5100.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","EUEEAUK_21","EU/EEA (with UK until 2019)",7170.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","FI","Finland",126.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","FR","France",641.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","HU","Hungary",43.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","IE","Ireland",42.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","IS","Iceland",1.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","LT","Lithuania",40.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","LU","Luxembourg",17.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","LV","Latvia",10.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","MT","Malta",4.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","NL","Netherlands",397.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","NO","Norway",163.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","PL","Poland",18.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","PT","Portugal",3.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","RO","Romania",371.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","SE","Sweden",454.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","SI","Slovenia",18.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","SK","Slovakia",536.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2011","UK","United Kingdom",2070.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","AT","Austria",57.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","BE","Belgium",340.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","BG","Bulgaria",777.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","CY","Cyprus",0.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","CZ","Czechia",266.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","DE","Germany",523.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","DK","Denmark",105.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","EE","Estonia",34.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","EL","Greece",89.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","ES","Spain",264.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","EU27_21","EU (without UK)",5044.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","EU27_UK_21","EU (with UK until 2019)",7065.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","EUEEA30_21","EU/EEA (without UK)",5122.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","EUEEAUK_21","EU/EEA (with UK until 2019)",7143.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","FI","Finland",88.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","FR","France",686.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","HR","Croatia",26.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","HU","Hungary",32.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","IE","Ireland",29.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","IS","Iceland",1.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","IT","Italy",30.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","LT","Lithuania",52.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","LU","Luxembourg",14.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","LV","Latvia",3.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","MT","Malta",0.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","NL","Netherlands",450.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","NO","Norway",77.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","PL","Poland",13.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","PT","Portugal",10.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","RO","Romania",354.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","SE","Sweden",328.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","SI","Slovenia",25.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","SK","Slovakia",449.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2012","UK","United Kingdom",2021.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","AT","Austria",70.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","BE","Belgium",323.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","BG","Bulgaria",486.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","CY","Cyprus",0.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","CZ","Czechia",247.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","DE","Germany",562.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","DK","Denmark",109.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","EE","Estonia",12.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","EL","Greece",112.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","ES","Spain",141.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","EU27_21","EU (without UK)",4176.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","EU27_UK_21","EU (with UK until 2019)",6252.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","EUEEA30_21","EU/EEA (without UK)",4280.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","EUEEAUK_21","EU/EEA (with UK until 2019)",6356.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","FI","Finland",111.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","FR","France",662.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","HR","Croatia",19.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","HU","Hungary",39.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","IE","Ireland",45.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","IS","Iceland",0.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","IT","Italy",19.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","LT","Lithuania",32.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","LU","Luxembourg",23.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","LV","Latvia",2.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","MT","Malta",2.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","NL","Netherlands",382.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","NO","Norway",104.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","PL","Poland",19.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","PT","Portugal",2.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","RO","Romania",156.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","SE","Sweden",335.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","SI","Slovenia",10.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","SK","Slovakia",256.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2013","UK","United Kingdom",2076.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","AT","Austria",75.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","BE","Belgium",403.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","BG","Bulgaria",512.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","CY","Cyprus",0.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","CZ","Czechia",92.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","DE","Germany",509.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","DK","Denmark",110.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","EE","Estonia",10.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","EL","Greece",90.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","ES","Spain",230.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","EU27_21","EU (without UK)",4210.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","EU27_UK_21","EU (with UK until 2019)",6436.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","EUEEA30_21","EU/EEA (without UK)",4305.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","EUEEAUK_21","EU/EEA (with UK until 2019)",6531.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","FI","Finland",89.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","FR","France",873.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","HR","Croatia",0.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","HU","Hungary",7.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","IE","Ireland",53.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","IS","Iceland",2.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","IT","Italy",24.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","LT","Lithuania",21.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","LU","Luxembourg",12.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","LV","Latvia",8.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","MT","Malta",0.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","NL","Netherlands",335.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","NO","Norway",93.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","PL","Poland",41.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","PT","Portugal",5.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","RO","Romania",147.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","SE","Sweden",324.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","SI","Slovenia",18.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","SK","Slovakia",222.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2014","UK","United Kingdom",2226.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","AT","Austria",96.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","BE","Belgium",391.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","BG","Bulgaria",410.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","CY","Cyprus",0.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","CZ","Czechia",88.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","DE","Germany",555.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","DK","Denmark",170.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","EE","Estonia",12.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","EL","Greece",78.000000000,""
"Shigellosis","Disease surveillance|Confirmed cases","Reported cases","N","2015","ES","Spain",293.000000000,""
