"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1990","CZ","Czechia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1990","DK","Denmark",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1990","EE","Estonia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1990","EL","Greece",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1990","ES","Spain",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1990","EUEEA30_21","EU/EEA (without UK)",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1990","EUEEAUK_21","EU/EEA (with UK until 2019)",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1990","HU","Hungary",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1990","LV","Latvia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1990","PT","Portugal",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1990","RO","Romania",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1990","SE","Sweden",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1990","UK","United Kingdom",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1991","BG","Bulgaria",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1991","CZ","Czechia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1991","DK","Denmark",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1991","EE","Estonia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1991","EL","Greece",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1991","ES","Spain",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1991","EUEEA30_21","EU/EEA (without UK)",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1991","EUEEAUK_21","EU/EEA (with UK until 2019)",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1991","HU","Hungary",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1991","LV","Latvia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1991","PT","Portugal",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1991","RO","Romania",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1991","SE","Sweden",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1991","UK","United Kingdom",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1992","BG","Bulgaria",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1992","CZ","Czechia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1992","DK","Denmark",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1992","EE","Estonia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1992","EL","Greece",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1992","ES","Spain",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1992","EUEEA30_21","EU/EEA (without UK)",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1992","EUEEAUK_21","EU/EEA (with UK until 2019)",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1992","HU","Hungary",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1992","LV","Latvia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1992","PT","Portugal",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1992","RO","Romania",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1992","SE","Sweden",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1992","UK","United Kingdom",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1993","BG","Bulgaria",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1993","CZ","Czechia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1993","DK","Denmark",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1993","EE","Estonia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1993","EL","Greece",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1993","ES","Spain",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1993","EUEEA30_21","EU/EEA (without UK)",28.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1993","EUEEAUK_21","EU/EEA (with UK until 2019)",28.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1993","HU","Hungary",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1993","LV","Latvia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1993","NO","Norway",28.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1993","PT","Portugal",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1993","RO","Romania",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1993","SE","Sweden",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1993","UK","United Kingdom",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1994","BG","Bulgaria",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1994","CZ","Czechia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1994","DK","Denmark",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1994","EE","Estonia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1994","EL","Greece",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1994","ES","Spain",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1994","EUEEA30_21","EU/EEA (without UK)",10.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1994","EUEEAUK_21","EU/EEA (with UK until 2019)",10.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1994","HU","Hungary",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1994","LV","Latvia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1994","NO","Norway",10.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1994","PT","Portugal",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1994","RO","Romania",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1994","SE","Sweden",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1994","UK","United Kingdom",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1995","BG","Bulgaria",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1995","CZ","Czechia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1995","DK","Denmark",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1995","EE","Estonia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1995","EL","Greece",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1995","ES","Spain",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1995","EUEEA30_21","EU/EEA (without UK)",20.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1995","EUEEAUK_21","EU/EEA (with UK until 2019)",1344.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1995","HU","Hungary",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1995","IE","Ireland",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1995","LV","Latvia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1995","NO","Norway",20.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1995","PT","Portugal",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1995","RO","Romania",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1995","SE","Sweden",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1995","UK","United Kingdom",1324.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1996","AT","Austria",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1996","BG","Bulgaria",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1996","CZ","Czechia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1996","DK","Denmark",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1996","EE","Estonia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1996","EL","Greece",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1996","ES","Spain",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1996","EUEEA30_21","EU/EEA (without UK)",32.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1996","EUEEAUK_21","EU/EEA (with UK until 2019)",1800.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1996","HU","Hungary",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1996","IE","Ireland",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1996","LV","Latvia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1996","NO","Norway",32.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1996","PT","Portugal",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1996","RO","Romania",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1996","SE","Sweden",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1996","UK","United Kingdom",1768.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1997","AT","Austria",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1997","BG","Bulgaria",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1997","CZ","Czechia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1997","DK","Denmark",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1997","EE","Estonia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1997","EL","Greece",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1997","ES","Spain",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1997","EUEEA30_21","EU/EEA (without UK)",54.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1997","EUEEAUK_21","EU/EEA (with UK until 2019)",1931.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1997","HU","Hungary",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1997","IE","Ireland",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1997","IS","Iceland",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1997","LV","Latvia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1997","NO","Norway",30.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1997","PT","Portugal",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1997","RO","Romania",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1997","SE","Sweden",24.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1997","UK","United Kingdom",1877.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1998","AT","Austria",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1998","BG","Bulgaria",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1998","CZ","Czechia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1998","DK","Denmark",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1998","EE","Estonia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1998","EL","Greece",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1998","ES","Spain",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1998","EUEEA30_21","EU/EEA (without UK)",120.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1998","EUEEAUK_21","EU/EEA (with UK until 2019)",1844.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1998","HU","Hungary",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1998","IE","Ireland",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1998","IS","Iceland",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1998","IT","Italy",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1998","LV","Latvia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1998","NO","Norway",42.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1998","PT","Portugal",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1998","RO","Romania",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1998","SE","Sweden",78.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1998","UK","United Kingdom",1724.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1999","AT","Austria",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1999","BG","Bulgaria",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1999","CZ","Czechia",58.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1999","DK","Denmark",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1999","EE","Estonia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1999","EL","Greece",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1999","ES","Spain",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1999","EUEEA30_21","EU/EEA (without UK)",239.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1999","EUEEAUK_21","EU/EEA (with UK until 2019)",2144.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1999","HU","Hungary",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1999","IE","Ireland",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1999","IS","Iceland",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1999","IT","Italy",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1999","LV","Latvia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1999","NO","Norway",60.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1999","PT","Portugal",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1999","RO","Romania",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1999","SE","Sweden",121.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","1999","UK","United Kingdom",1905.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2000","AT","Austria",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2000","BG","Bulgaria",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2000","CZ","Czechia",49.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2000","DK","Denmark",53.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2000","EE","Estonia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2000","EL","Greece",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2000","ES","Spain",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2000","EUEEA30_21","EU/EEA (without UK)",419.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2000","EUEEAUK_21","EU/EEA (with UK until 2019)",3479.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2000","FI","Finland",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2000","HU","Hungary",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2000","IE","Ireland",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2000","IS","Iceland",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2000","IT","Italy",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2000","LV","Latvia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2000","NO","Norway",72.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2000","PT","Portugal",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2000","RO","Romania",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2000","SE","Sweden",245.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2000","UK","United Kingdom",3060.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","AT","Austria",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","BG","Bulgaria",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","CZ","Czechia",76.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","DK","Denmark",59.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","EE","Estonia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","EL","Greece",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","ES","Spain",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","EUEEA30_21","EU/EEA (without UK)",369.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","EUEEAUK_21","EU/EEA (with UK until 2019)",4002.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","FI","Finland",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","FR","France",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","HU","Hungary",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","IE","Ireland",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","IS","Iceland",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","IT","Italy",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","LV","Latvia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","NO","Norway",60.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","PT","Portugal",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","RO","Romania",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","SE","Sweden",174.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2001","UK","United Kingdom",3633.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2002","AT","Austria",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2002","BG","Bulgaria",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2002","CZ","Czechia",65.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2002","DK","Denmark",83.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2002","EE","Estonia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2002","EL","Greece",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2002","ES","Spain",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2002","EUEEA30_21","EU/EEA (without UK)",425.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2002","EUEEAUK_21","EU/EEA (with UK until 2019)",3954.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2002","FI","Finland",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2002","FR","France",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2002","HU","Hungary",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2002","IE","Ireland",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2002","IS","Iceland",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2002","IT","Italy",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2002","LV","Latvia",0.000000000,""
"Gonorrhoea","Disease surveillance|Confirmed cases - Men who have sex with men","Reported cases","N","2002","NO","Norway",83.000000000,""
